Temp A (K)	Temp B (K)	Re voltage (mV)	Im voltage (mV)	Current (mA)	Phase	Frequency (Hz)
Temp A (K)	Temp B (K)	Re voltage (mV)	Im voltage (mV)	Current (mA)	Phase	Frequency (Hz)
41.271000	37.560000	0.006742	0.000066	0.653175	86.710000	30230
41.232000	37.500000	0.006742	0.000067	0.653175	86.710000	30230
41.196000	37.503000	0.006742	0.000067	0.653175	86.710000	30230
41.159000	37.401000	0.006742	0.000068	0.653175	86.710000	30230
41.117000	37.402000	0.006742	0.000068	0.653175	86.710000	30230
41.076000	37.354000	0.006742	0.000068	0.653175	86.710000	30230
41.036000	37.293000	0.006742	0.000068	0.653175	86.710000	30230
40.997000	37.297000	0.006742	0.000068	0.653175	86.710000	30230
40.960000	37.195000	0.006742	0.000068	0.653175	86.710000	30230
40.918000	37.169000	0.006742	0.000068	0.653175	86.710000	30230
40.871000	37.162000	0.006742	0.000068	0.653175	86.710000	30230
40.834000	37.067000	0.006741	0.000068	0.653175	86.710000	30230
40.794000	37.071000	0.006741	0.000068	0.653175	86.710000	30230
40.750000	36.985000	0.006741	0.000068	0.653175	86.710000	30230
40.705000	36.957000	0.006741	0.000068	0.653175	86.710000	30230
40.666000	36.949000	0.006741	0.000067	0.653175	86.710000	30230
40.632000	36.853000	0.006741	0.000067	0.653175	86.710000	30230
40.589000	36.857000	0.006741	0.000067	0.653175	86.710000	30230
40.551000	36.771000	0.006741	0.000066	0.653175	86.710000	30230
40.511000	36.723000	0.006741	0.000066	0.653175	86.710000	30230
40.464000	36.729000	0.006742	0.000065	0.653175	86.710000	30230
40.417000	36.621000	0.006741	0.000065	0.653175	86.710000	30230
40.376000	36.616000	0.006741	0.000065	0.653175	86.710000	30230
40.336000	36.579000	0.006741	0.000066	0.653175	86.710000	30230
40.298000	36.504000	0.006741	0.000066	0.653175	86.710000	30230
40.260000	36.510000	0.006741	0.000066	0.653127	86.710000	30230
40.217000	36.398000	0.006741	0.000065	0.653127	86.710000	30230
40.173000	36.396000	0.006741	0.000066	0.653127	86.710000	30230
40.138000	36.360000	0.006740	0.000065	0.653127	86.710000	30230
40.094000	36.266000	0.006740	0.000065	0.653127	86.710000	30230
40.055000	36.266000	0.006740	0.000066	0.653127	86.710000	30230
40.007000	36.187000	0.006740	0.000066	0.653127	86.710000	30230
39.967000	36.147000	0.006739	0.000066	0.653127	86.710000	30230
39.928000	36.144000	0.006739	0.000067	0.653127	86.710000	30230
39.883000	36.035000	0.006739	0.000067	0.653127	86.710000	30230
39.842000	36.040000	0.006739	0.000067	0.653127	86.710000	30230
39.804000	35.960000	0.006739	0.000067	0.653127	86.710000	30230
39.761000	35.917000	0.006739	0.000067	0.653127	86.710000	30230
39.724000	35.915000	0.006739	0.000067	0.653127	86.710000	30230
39.679000	35.808000	0.006739	0.000067	0.653127	86.710000	30230
39.638000	35.787000	0.006738	0.000067	0.653127	86.710000	30230
39.594000	35.759000	0.006738	0.000067	0.653127	86.710000	30230
39.547000	35.673000	0.006738	0.000068	0.653127	86.710000	30230
39.506000	35.679000	0.006739	0.000067	0.653127	86.710000	30230
39.463000	35.568000	0.006739	0.000068	0.653127	86.710000	30230
39.422000	35.557000	0.006739	0.000068	0.653127	86.710000	30230
39.377000	35.533000	0.006740	0.000068	0.653127	86.710000	30230
39.334000	35.442000	0.006740	0.000068	0.653127	86.710000	30230
39.293000	35.450000	0.006740	0.000068	0.653127	86.710000	30230
39.252000	35.353000	0.006740	0.000068	0.653127	86.710000	30230
39.206000	35.303000	0.006740	0.000068	0.653127	86.710000	30230
39.155000	35.305000	0.006740	0.000067	0.653127	86.710000	30230
39.114000	35.191000	0.006740	0.000067	0.653127	86.710000	30230
39.068000	35.193000	0.006740	0.000067	0.653127	86.710000	30230
39.025000	35.120000	0.006739	0.000067	0.653127	86.710000	30230
38.980000	35.067000	0.006739	0.000066	0.653127	86.710000	30230
38.937000	35.069000	0.006739	0.000066	0.653127	86.710000	30230
38.894000	34.952000	0.006740	0.000067	0.653079	86.710000	30230
38.851000	34.952000	0.006740	0.000067	0.653079	86.710000	30230
38.807000	34.909000	0.006740	0.000067	0.653079	86.710000	30230
38.763000	34.808000	0.006740	0.000066	0.653079	86.710000	30230
38.711000	34.815000	0.006740	0.000066	0.653079	86.710000	30230
38.666000	34.699000	0.006740	0.000066	0.653079	86.710000	30230
38.622000	34.679000	0.006740	0.000066	0.653079	86.710000	30230
38.577000	34.665000	0.006740	0.000066	0.653079	86.710000	30230
38.534000	34.559000	0.006740	0.000066	0.653079	86.710000	30230
38.486000	34.567000	0.006740	0.000066	0.653079	86.710000	30230
38.444000	34.451000	0.006740	0.000066	0.653079	86.710000	30230
38.396000	34.431000	0.006740	0.000066	0.653079	86.710000	30230
38.352000	34.416000	0.006739	0.000066	0.653079	86.710000	30230
38.298000	34.288000	0.006739	0.000065	0.653079	86.710000	30230
38.250000	34.289000	0.006739	0.000066	0.653079	86.710000	30230
38.206000	34.226000	0.006739	0.000066	0.653079	86.710000	30230
38.160000	34.158000	0.006739	0.000066	0.653079	86.710000	30230
38.114000	34.166000	0.006739	0.000066	0.653079	86.710000	30230
38.063000	34.038000	0.006739	0.000066	0.653079	86.710000	30230
38.019000	34.039000	0.006739	0.000066	0.653079	86.710000	30230
37.971000	33.978000	0.006739	0.000066	0.653079	86.710000	30230
37.929000	33.906000	0.006739	0.000066	0.653079	86.710000	30230
37.878000	33.894000	0.006739	0.000066	0.653079	86.710000	30230
37.831000	33.782000	0.006739	0.000066	0.653079	86.710000	30230
37.776000	33.757000	0.006739	0.000066	0.653079	86.710000	30230
37.727000	33.749000	0.006739	0.000066	0.653031	86.710000	30230
37.677000	33.629000	0.006739	0.000066	0.653031	86.710000	30230
37.632000	33.636000	0.006738	0.000066	0.653031	86.710000	30230
37.583000	33.525000	0.006738	0.000066	0.653031	86.710000	30230
37.537000	33.492000	0.006738	0.000066	0.653031	86.710000	30230
37.489000	33.489000	0.006738	0.000067	0.653031	86.710000	30230
37.442000	33.366000	0.006737	0.000067	0.653031	86.710000	30230
37.390000	33.372000	0.006737	0.000068	0.653031	86.710000	30230
37.341000	33.263000	0.006737	0.000068	0.653031	86.710000	30230
37.286000	33.204000	0.006737	0.000068	0.653031	86.710000	30230
37.238000	33.214000	0.006737	0.000068	0.653031	86.710000	30230
37.183000	33.074000	0.006737	0.000068	0.653031	86.710000	30230
37.132000	33.071000	0.006737	0.000068	0.653031	86.710000	30230
37.080000	33.023000	0.006737	0.000068	0.653031	86.710000	30230
37.025000	32.930000	0.006738	0.000068	0.653031	86.710000	30230
36.976000	32.940000	0.006738	0.000068	0.653031	86.710000	30230
36.927000	32.797000	0.006739	0.000068	0.653031	86.710000	30230
36.877000	32.793000	0.006739	0.000068	0.653031	86.710000	30230
36.826000	32.765000	0.006739	0.000067	0.653031	86.710000	30230
36.772000	32.629000	0.006738	0.000067	0.653031	86.710000	30230
36.712000	32.635000	0.006738	0.000067	0.653031	86.710000	30230
36.661000	32.529000	0.006737	0.000066	0.653031	86.710000	30230
36.615000	32.483000	0.006737	0.000066	0.653031	86.710000	30230
36.564000	32.487000	0.006737	0.000066	0.653031	86.710000	30230
36.514000	32.348000	0.006737	0.000066	0.653031	86.710000	30230
36.466000	32.354000	0.006737	0.000066	0.653031	86.710000	30230
36.418000	32.250000	0.006738	0.000067	0.653031	86.710000	30230
36.361000	32.199000	0.006738	0.000067	0.652984	86.710000	30230
36.312000	32.191000	0.006738	0.000068	0.652984	86.710000	30230
36.259000	32.044000	0.006738	0.000068	0.652984	86.710000	30230
36.202000	32.035000	0.006739	0.000068	0.652984	86.710000	30230
36.150000	32.003000	0.006739	0.000068	0.652984	86.710000	30230
36.095000	31.888000	0.006739	0.000068	0.652984	86.710000	30230
36.045000	31.900000	0.006739	0.000068	0.652984	86.710000	30230
35.988000	31.753000	0.006739	0.000067	0.652984	86.710000	30230
35.936000	31.739000	0.006740	0.000067	0.652984	86.710000	30230
35.885000	31.710000	0.006740	0.000067	0.652984	86.710000	30230
35.833000	31.589000	0.006740	0.000067	0.652984	86.710000	30230
35.780000	31.571000	0.006741	0.000067	0.652984	86.710000	30230
35.728000	31.472000	0.006741	0.000067	0.652984	86.710000	30230
35.664000	31.407000	0.006741	0.000067	0.652984	86.710000	30230
35.610000	31.418000	0.006741	0.000068	0.652984	86.710000	30230
35.556000	31.258000	0.006741	0.000068	0.652984	86.710000	30230
35.502000	31.264000	0.006741	0.000068	0.652984	86.710000	30230
35.444000	31.169000	0.006741	0.000068	0.652984	86.710000	30230
35.391000	31.100000	0.006741	0.000068	0.652984	86.710000	30230
35.337000	31.112000	0.006740	0.000068	0.652984	86.710000	30230
35.281000	30.954000	0.006740	0.000068	0.652984	86.710000	30230
35.224000	30.959000	0.006740	0.000068	0.652984	86.710000	30230
35.169000	30.906000	0.006740	0.000067	0.652984	86.710000	30230
35.114000	30.772000	0.006741	0.000067	0.652984	86.710000	30230
35.046000	30.784000	0.006741	0.000067	0.652984	86.710000	30230
34.990000	30.632000	0.006741	0.000066	0.652984	86.710000	30230
34.932000	30.611000	0.006741	0.000066	0.652984	86.710000	30230
34.880000	30.595000	0.006741	0.000066	0.652984	86.710000	30230
34.826000	30.454000	0.006741	0.000066	0.652984	86.710000	30230
34.771000	30.468000	0.006741	0.000066	0.652984	86.710000	30230
34.715000	30.314000	0.006740	0.000066	0.652984	86.710000	30230
34.656000	30.288000	0.006740	0.000065	0.652984	86.710000	30230
34.601000	30.278000	0.006740	0.000066	0.652984	86.710000	30230
34.549000	30.104000	0.006740	0.000066	0.652984	86.710000	30230
34.482000	30.105000	0.006740	0.000066	0.652984	86.710000	30230
34.427000	30.024000	0.006740	0.000066	0.652984	86.710000	30230
34.366000	29.929000	0.006741	0.000066	0.652984	86.710000	30230
34.312000	29.945000	0.006741	0.000066	0.652984	86.710000	30230
34.253000	29.764000	0.006741	0.000066	0.652984	86.710000	30230
34.198000	29.766000	0.006741	0.000066	0.652984	86.710000	30230
34.136000	29.688000	0.006741	0.000066	0.652984	86.710000	30230
34.079000	29.590000	0.006741	0.000065	0.652984	86.710000	30230
34.018000	29.580000	0.006741	0.000065	0.652984	86.710000	30230
33.960000	29.425000	0.006740	0.000065	0.652984	86.710000	30230
33.889000	29.388000	0.006740	0.000065	0.652984	86.710000	30230
33.831000	29.388000	0.006740	0.000065	0.652984	86.710000	30230
33.771000	29.221000	0.006740	0.000066	0.652984	86.710000	30230
33.710000	29.234000	0.006739	0.000066	0.652984	86.710000	30230
33.658000	29.077000	0.006739	0.000065	0.652984	86.710000	30230
33.596000	29.079000	0.006738	0.000065	0.652984	86.710000	30230
33.534000	29.009000	0.006738	0.000066	0.652984	86.710000	30230
33.470000	28.893000	0.006738	0.000066	0.652984	86.710000	30230
33.409000	28.880000	0.006737	0.000066	0.652984	86.710000	30230
33.345000	28.724000	0.006737	0.000066	0.652984	86.710000	30230
33.269000	28.676000	0.006737	0.000066	0.652984	86.710000	30230
33.210000	28.683000	0.006737	0.000066	0.652984	86.710000	30230
33.146000	28.497000	0.006737	0.000067	0.652984	86.710000	30230
33.080000	28.511000	0.006737	0.000067	0.652984	86.710000	30230
33.015000	28.357000	0.006736	0.000068	0.652984	86.710000	30230
32.950000	28.302000	0.006736	0.000068	0.652984	86.710000	30230
32.887000	28.312000	0.006736	0.000068	0.652984	86.710000	30230
32.820000	28.099000	0.006736	0.000068	0.652984	86.710000	30230
32.752000	28.094000	0.006736	0.000068	0.652984	86.710000	30230
32.674000	28.042000	0.006736	0.000068	0.652984	86.710000	30230
32.607000	27.903000	0.006736	0.000067	0.652984	86.710000	30230
32.537000	27.924000	0.006736	0.000066	0.652984	86.710000	30230
32.472000	27.719000	0.006736	0.000066	0.652984	86.710000	30230
32.402000	27.713000	0.006737	0.000065	0.652984	86.710000	30230
32.332000	27.664000	0.006737	0.000064	0.652984	86.710000	30230
32.258000	27.513000	0.006737	0.000064	0.652984	86.710000	30230
32.188000	27.496000	0.006737	0.000063	0.652984	86.710000	30230
32.118000	27.346000	0.006737	0.000063	0.652984	86.710000	30230
32.038000	27.274000	0.006737	0.000063	0.652984	86.710000	30230
31.967000	27.292000	0.006737	0.000063	0.652936	86.710000	30230
31.894000	27.074000	0.006737	0.000063	0.652936	86.710000	30230
31.817000	27.089000	0.006737	0.000063	0.652936	86.710000	30230
31.749000	26.939000	0.006737	0.000062	0.652936	86.710000	30230
31.673000	26.858000	0.006738	0.000062	0.652936	86.710000	30230
31.599000	26.880000	0.006738	0.000061	0.652936	86.710000	30230
31.524000	26.660000	0.006738	0.000061	0.652936	86.710000	30230
31.448000	26.624000	0.006738	0.000061	0.652936	86.710000	30230
31.370000	26.592000	0.006738	0.000061	0.652936	86.710000	30230
31.277000	26.413000	0.006738	0.000061	0.652936	86.710000	30230
31.200000	26.437000	0.006738	0.000061	0.652936	86.710000	30230
31.123000	26.213000	0.006738	0.000061	0.652936	86.710000	30230
31.042000	26.199000	0.006737	0.000061	0.652936	86.710000	30230
30.961000	26.170000	0.006737	0.000061	0.652936	86.710000	30230
30.883000	25.976000	0.006738	0.000061	0.652936	86.710000	30230
30.799000	26.002000	0.006738	0.000061	0.652936	86.710000	30230
30.718000	25.813000	0.006738	0.000061	0.652936	86.710000	30230
30.635000	25.707000	0.006738	0.000061	0.652936	86.710000	30230
30.556000	25.737000	0.006737	0.000060	0.652936	86.710000	30230
30.457000	25.481000	0.006736	0.000060	0.652888	86.710000	30230
30.373000	25.494000	0.006736	0.000060	0.652888	86.710000	30230
30.287000	25.360000	0.006736	0.000060	0.652888	86.710000	30230
30.205000	25.247000	0.006736	0.000060	0.652888	86.710000	30230
30.126000	25.279000	0.006737	0.000060	0.652936	86.710000	30230
30.049000	25.019000	0.006737	0.000061	0.652936	86.710000	30230
29.972000	25.033000	0.006737	0.000061	0.652936	86.710000	30230
29.896000	24.900000	0.006737	0.000061	0.652936	86.710000	30230
29.820000	24.738000	0.006737	0.000061	0.652936	86.710000	30230
29.738000	24.767000	0.006737	0.000061	0.652936	86.710000	30230
29.646000	24.522000	0.006738	0.000061	0.652936	86.710000	30230
29.565000	24.486000	0.006739	0.000061	0.652936	86.710000	30230
29.483000	24.484000	0.006739	0.000061	0.652888	86.710000	30230
29.402000	24.238000	0.006739	0.000061	0.652888	86.710000	30230
29.319000	24.269000	0.006739	0.000061	0.652888	86.710000	30230
29.235000	24.022000	0.006739	0.000060	0.652888	86.710000	30230
29.150000	23.982000	0.006738	0.000060	0.652888	86.710000	30230
29.064000	23.987000	0.006739	0.000060	0.652888	86.710000	30230
28.980000	23.685000	0.006739	0.000060	0.652888	86.710000	30230
28.894000	23.701000	0.006740	0.000059	0.652888	86.710000	30230
28.794000	23.582000	0.006740	0.000059	0.652888	86.710000	30230
28.706000	23.418000	0.006740	0.000059	0.652936	86.710000	30230
28.619000	23.461000	0.006740	0.000059	0.652936	86.710000	30230
28.529000	23.145000	0.006740	0.000059	0.652936	86.710000	30230
28.437000	23.163000	0.006740	0.000059	0.652936	86.710000	30230
28.345000	23.048000	0.006740	0.000059	0.652936	86.710000	30230
28.253000	22.868000	0.006740	0.000059	0.652936	86.710000	30230
28.157000	22.915000	0.006740	0.000058	0.652936	86.710000	30230
28.070000	22.602000	0.006740	0.000058	0.652936	86.710000	30230
27.971000	22.540000	0.006740	0.000058	0.652936	86.710000	30230
27.856000	22.565000	0.006740	0.000058	0.652936	86.710000	30230
27.760000	22.250000	0.006739	0.000058	0.652936	86.710000	30230
27.660000	22.297000	0.006739	0.000058	0.652936	86.710000	30230
27.561000	22.025000	0.006739	0.000058	0.652936	86.710000	30230
27.462000	21.950000	0.006739	0.000058	0.652936	86.710000	30230
27.360000	21.985000	0.006739	0.000058	0.652936	86.710000	30230
27.268000	21.647000	0.006737	0.000058	0.652936	86.710000	30230
27.165000	21.699000	0.006737	0.000058	0.652936	86.710000	30230
27.068000	21.531000	0.006737	0.000057	0.652936	86.710000	30230
26.954000	21.297000	0.006737	0.000057	0.652936	86.710000	30230
26.851000	21.359000	0.006737	0.000057	0.652936	86.710000	30230
26.754000	20.977000	0.006737	0.000057	0.652936	86.710000	30230
26.651000	21.003000	0.006737	0.000056	0.652936	86.710000	30230
26.545000	20.921000	0.006737	0.000056	0.652936	86.710000	30230
26.443000	20.653000	0.006737	0.000056	0.652936	86.710000	30230
26.333000	20.726000	0.006738	0.000056	0.652936	86.710000	30230
26.229000	20.324000	0.006738	0.000056	0.652936	86.710000	30230
26.121000	20.353000	0.006738	0.000056	0.652888	86.710000	30230
26.010000	20.335000	0.006738	0.000056	0.652888	86.710000	30230
25.902000	19.925000	0.006738	0.000056	0.652888	86.710000	30230
25.764000	20.003000	0.006738	0.000056	0.652888	86.710000	30230
25.650000	19.714000	0.006737	0.000056	0.652888	86.710000	30230
25.536000	19.599000	0.006737	0.000056	0.652888	86.710000	30230
25.413000	19.671000	0.006737	0.000057	0.652888	86.710000	30230
25.297000	19.231000	0.006737	0.000056	0.652888	86.710000	30230
25.175000	19.322000	0.006737	0.000056	0.652888	86.710000	30230
25.053000	19.026000	0.006738	0.000056	0.652888	86.710000	30230
24.935000	18.898000	0.006738	0.000055	0.652888	86.710000	30230
24.801000	18.940000	0.006738	0.000054	0.652888	86.710000	30230
24.681000	18.463000	0.006738	0.000054	0.652888	86.710000	30230
24.530000	18.511000	0.006738	0.000054	0.652888	86.710000	30230
24.397000	18.481000	0.006738	0.000053	0.652888	86.710000	30230
24.273000	18.106000	0.006738	0.000052	0.652888	86.710000	30230
24.133000	18.233000	0.006739	0.000052	0.652888	86.710000	30230
24.002000	17.727000	0.006739	0.000052	0.652888	86.710000	30230
23.868000	17.781000	0.006740	0.000052	0.652888	86.710000	30230
23.725000	17.770000	0.006740	0.000051	0.652888	86.710000	30230
23.595000	17.361000	0.006740	0.000051	0.652888	86.710000	30230
23.454000	17.413000	0.006740	0.000051	0.652888	86.710000	30230
23.326000	17.113000	0.006740	0.000051	0.652888	86.710000	30230
23.198000	16.941000	0.006740	0.000050	0.652888	86.710000	30230
23.031000	17.092000	0.006740	0.000050	0.652888	86.710000	30230
22.904000	16.505000	0.006740	0.000049	0.652888	86.710000	30230
22.766000	16.679000	0.006740	0.000049	0.652888	86.710000	30230
22.622000	16.380000	0.006741	0.000048	0.652888	86.710000	30230
22.494000	16.189000	0.006741	0.000048	0.652888	86.710000	30230
22.342000	16.371000	0.006741	0.000048	0.652888	86.710000	30230
22.219000	15.735000	0.006741	0.000048	0.652888	86.710000	30230
22.084000	15.948000	0.006741	0.000047	0.652888	86.710000	30230
21.944000	15.862000	0.006741	0.000047	0.652888	86.710000	30230
21.825000	15.336000	0.006741	0.000047	0.652888	86.710000	30230
21.675000	15.597000	0.006741	0.000047	0.652888	86.710000	30230
21.524000	14.991000	0.006741	0.000046	0.652888	86.710000	30230
21.400000	15.071000	0.006741	0.000044	0.652888	86.710000	30230
21.246000	15.166000	0.006741	0.000042	0.652888	86.710000	30230
21.134000	14.596000	0.006741	0.000041	0.652888	86.710000	30230
20.998000	14.914000	0.006741	0.000037	0.652888	86.710000	30230
20.869000	14.285000	0.006741	0.000034	0.652888	86.710000	30230
20.757000	14.375000	0.006740	0.000031	0.652888	86.710000	30230
20.607000	14.511000	0.006740	0.000029	0.652888	86.710000	30230
20.499000	13.780000	0.006740	0.000029	0.652888	86.710000	30230
20.364000	14.114000	0.006740	0.000028	0.652888	86.710000	30230
20.203000	13.879000	0.006740	0.000028	0.652888	86.710000	30230
20.104000	13.589000	0.006740	0.000028	0.652888	86.710000	30230
19.962000	13.937000	0.006740	0.000028	0.652888	86.710000	30230
19.853000	13.123000	0.006740	0.000028	0.652888	86.710000	30230
19.736000	13.508000	0.006740	0.000027	0.652888	86.710000	30230
19.594000	13.303000	0.006740	0.000026	0.652888	86.710000	30230
19.500000	12.970000	0.006741	0.000024	0.652841	86.710000	30230
19.358000	13.377000	0.006741	0.000023	0.652841	86.710000	30230
19.245000	12.505000	0.006741	0.000021	0.652841	86.710000	30230
19.136000	12.728000	0.006742	0.000019	0.652793	86.710000	30230
18.983000	12.993000	0.006741	0.000019	0.652793	86.710000	30230
18.870000	12.234000	0.006741	0.000020	0.652793	86.710000	30230
18.746000	12.774000	0.006741	0.000022	0.652793	86.710000	30230
18.613000	12.105000	0.006740	0.000024	0.652793	86.710000	30230
18.525000	12.195000	0.006740	0.000027	0.652793	86.710000	30230
18.371000	12.515000	0.006740	0.000030	0.652793	86.710000	30230
18.281000	11.706000	0.006740	0.000033	0.652793	86.710000	30230
18.163000	12.297000	0.006740	0.000035	0.652793	86.710000	30230
18.024000	11.635000	0.006739	0.000037	0.652793	86.710000	30230
17.947000	11.546000	0.006739	0.000039	0.652745	86.710000	30230
17.808000	12.095000	0.006739	0.000041	0.652745	86.710000	30230
17.733000	11.121000	0.006739	0.000043	0.652745	86.710000	30230
17.631000	11.649000	0.006738	0.000044	0.652745	86.710000	30230
17.492000	11.611000	0.006738	0.000046	0.652745	86.710000	30230
17.435000	11.086000	0.006738	0.000047	0.652745	86.710000	30230
17.321000	11.688000	0.006738	0.000047	0.652745	86.710000	30230
17.220000	10.692000	0.006738	0.000048	0.652745	86.710000	30230
17.154000	11.230000	0.006738	0.000048	0.652745	86.710000	30230
17.012000	11.251000	0.006737	0.000048	0.652745	86.710000	30230
16.961000	10.666000	0.006738	0.000048	0.652745	86.710000	30230
16.854000	11.200000	0.006738	0.000047	0.652698	86.710000	30230
16.751000	10.601000	0.006738	0.000047	0.652698	86.710000	30230
16.694000	10.578000	0.006739	0.000046	0.652698	86.710000	30230
16.551000	11.099000	0.006739	0.000046	0.652698	86.710000	30230
16.480000	10.105000	0.006739	0.000045	0.652698	86.710000	30230
16.407000	10.838000	0.006738	0.000045	0.652698	86.710000	30230
16.272000	10.290000	0.006738	0.000044	0.652698	86.710000	30230
16.237000	10.218000	0.006739	0.000044	0.652698	86.710000	30230
16.111000	10.769000	0.006739	0.000043	0.652698	86.710000	30230
16.038000	9.747000	0.006739	0.000043	0.652698	86.710000	30230
15.974000	10.495000	0.006739	0.000043	0.652698	86.710000	30230
15.853000	10.430000	0.006739	0.000043	0.652698	86.710000	30230
15.831000	9.680000	0.006739	0.000043	0.652745	86.710000	30230
15.727000	10.412000	0.006739	0.000043	0.652745	86.710000	30230
15.627000	9.472000	0.006739	0.000043	0.652745	86.710000	30230
15.601000	9.904000	0.006738	0.000043	0.652793	86.710000	30230
15.477000	10.160000	0.006739	0.000043	0.652793	86.710000	30230
15.440000	9.366000	0.006739	0.000043	0.652793	86.710000	30230
15.369000	9.973000	0.006739	0.000043	0.652793	86.710000	30230
15.263000	9.587000	0.006738	0.000043	0.652793	86.710000	30230
15.244000	9.345000	0.006738	0.000043	0.652793	86.710000	30230
15.127000	9.996000	0.006737	0.000043	0.652793	86.710000	30230
15.054000	8.951000	0.006737	0.000043	0.652793	86.710000	30230
15.020000	9.672000	0.006737	0.000043	0.652793	86.710000	30230
14.888000	9.373000	0.006737	0.000043	0.652793	86.710000	30230
14.877000	9.045000	0.006737	0.000042	0.652793	86.710000	30230
14.783000	9.736000	0.006737	0.000042	0.652793	86.710000	30230
14.705000	8.683000	0.006737	0.000042	0.652793	86.710000	30230
14.678000	9.094000	0.006737	0.000041	0.652793	86.710000	30230
14.544000	9.518000	0.006738	0.000041	0.652793	86.710000	30230
14.536000	8.596000	0.006738	0.000041	0.652793	86.710000	30230
14.455000	9.387000	0.006738	0.000041	0.652793	86.710000	30230
14.336000	8.636000	0.006738	0.000041	0.652793	86.710000	30230
14.333000	8.811000	0.006738	0.000040	0.652793	86.710000	30230
14.215000	9.285000	0.006737	0.000040	0.652793	86.710000	30230
14.174000	8.344000	0.006737	0.000040	0.652793	86.710000	30230
14.129000	9.132000	0.006737	0.000040	0.652793	86.710000	30230
14.010000	8.458000	0.006737	0.000039	0.652793	86.710000	30230
14.014000	8.558000	0.006738	0.000038	0.652793	86.710000	30230
13.901000	9.076000	0.006737	0.000038	0.652793	86.710000	30230
13.857000	8.092000	0.006737	0.000038	0.652793	86.710000	30230
13.823000	8.682000	0.006737	0.000038	0.652793	86.710000	30230
13.697000	8.677000	0.006738	0.000037	0.652793	86.710000	30230
13.680000	8.126000	0.006738	0.000037	0.652793	86.710000	30230
13.613000	8.867000	0.006739	0.000038	0.652793	86.710000	30230
13.517000	7.906000	0.006739	0.000039	0.652793	86.710000	30230
13.520000	8.443000	0.006739	0.000039	0.652793	86.710000	30230
13.387000	8.513000	0.006738	0.000039	0.652793	86.710000	30230
13.377000	7.908000	0.006737	0.000038	0.652793	86.710000	30230
13.318000	8.650000	0.006737	0.000038	0.652793	86.710000	30230
13.215000	7.730000	0.006737	0.000037	0.652793	86.710000	30230
13.223000	8.212000	0.006737	0.000037	0.652793	86.710000	30230
13.092000	8.552000	0.006737	0.000037	0.652793	86.710000	30230
13.080000	7.604000	0.006737	0.000036	0.652793	86.710000	30230
13.035000	8.289000	0.006736	0.000036	0.652793	86.710000	30230
12.901000	7.871000	0.006736	0.000036	0.652793	86.710000	30230
12.915000	7.736000	0.006736	0.000035	0.652793	86.710000	30230
12.830000	8.364000	0.006737	0.000035	0.652745	86.710000	30230
12.773000	7.445000	0.006737	0.000035	0.652745	86.710000	30230
12.769000	8.082000	0.006737	0.000035	0.652745	86.710000	30230
12.647000	7.732000	0.006738	0.000035	0.652745	86.710000	30230
12.660000	7.548000	0.006738	0.000034	0.652745	86.710000	30230
12.582000	8.191000	0.006738	0.000034	0.652745	86.710000	30230
12.519000	7.331000	0.006738	0.000033	0.652745	86.710000	30230
12.520000	7.656000	0.006737	0.000032	0.652745	86.710000	30230
12.402000	7.945000	0.006737	0.000032	0.652698	86.710000	30230
12.380000	7.250000	0.006737	0.000031	0.652698	86.710000	30230
12.355000	7.927000	0.006737	0.000031	0.652698	86.710000	30230
12.248000	7.199000	0.006737	0.000030	0.652698	86.710000	30230
12.268000	7.469000	0.006737	0.000030	0.652698	86.710000	30230
12.163000	7.805000	0.006738	0.000029	0.652698	86.710000	30230
12.139000	7.100000	0.006738	0.000029	0.652698	86.710000	30230
12.118000	7.746000	0.006738	0.000029	0.652698	86.710000	30230
12.007000	7.383000	0.006738	0.000028	0.652698	86.710000	30230
12.030000	7.107000	0.006737	0.000028	0.652698	86.710000	30230
11.948000	7.739000	0.006738	0.000028	0.652698	86.710000	30230
11.874000	6.918000	0.006738	0.000027	0.652698	86.710000	30230
11.886000	7.382000	0.006738	0.000027	0.652698	86.710000	30230
11.764000	7.266000	0.006739	0.000026	0.652698	86.710000	30230
11.772000	6.967000	0.006739	0.000025	0.652698	86.710000	30230
11.720000	7.578000	0.006739	0.000023	0.652698	86.710000	30230
11.640000	6.792000	0.006739	0.000022	0.652698	86.710000	30230
11.656000	7.212000	0.006738	0.000021	0.652698	86.710000	30230
11.548000	7.437000	0.006738	0.000021	0.652698	86.710000	30230
11.553000	6.736000	0.006737	0.000020	0.652698	86.710000	30230
11.525000	7.285000	0.006737	0.000020	0.652698	86.710000	30230
11.430000	6.785000	0.006737	0.000020	0.652698	86.710000	30230
11.450000	6.864000	0.006737	0.000020	0.652650	86.710000	30230
11.380000	7.306000	0.006737	0.000020	0.652650	86.710000	30230
11.349000	6.607000	0.006737	0.000020	0.652650	86.710000	30230
11.348000	7.126000	0.006736	0.000020	0.652650	86.710000	30230
11.252000	6.682000	0.006736	0.000020	0.652650	86.710000	30230
11.272000	6.715000	0.006735	0.000020	0.652650	86.710000	30230
11.204000	7.173000	0.006735	0.000019	0.652650	86.710000	30230
11.169000	6.469000	0.006735	0.000019	0.652650	86.710000	30230
11.167000	6.789000	0.006735	0.000019	0.652650	86.710000	30230
11.074000	6.855000	0.006735	0.000019	0.652650	86.710000	30230
