Temp (K),Current mA,Im Voltage mV,Re Voltage mV,phase 9,Freq in Hz,Re M in nH,Im M in nH,Date/time
297.450000,0.521949,-0.000001,0.005551,87.690000,30260,55.961829,-0.014084,14-Feb-19 9:30:29 AM
297.450000,0.521949,-0.000002,0.005549,87.690000,30260,55.947714,-0.018779,14-Feb-19 9:30:29 AM
297.440000,0.521949,-0.000004,0.005548,87.690000,30260,55.938338,-0.037558,14-Feb-19 9:30:30 AM
297.440000,0.521949,-0.000003,0.005547,87.690000,30260,55.928962,-0.028169,14-Feb-19 9:30:31 AM
297.440000,0.521949,-0.000002,0.005547,87.690000,30260,55.919586,-0.018779,14-Feb-19 9:30:31 AM
297.430000,0.521949,-0.000003,0.005546,87.690000,30260,55.914948,-0.028169,14-Feb-19 9:30:32 AM
297.420000,0.521949,-0.000004,0.005545,87.690000,30260,55.900833,-0.042253,14-Feb-19 9:30:33 AM
297.420000,0.521949,-0.000004,0.005544,87.690000,30260,55.891457,-0.042253,14-Feb-19 9:30:33 AM
297.410000,0.521949,-0.000005,0.005545,87.690000,30260,55.900833,-0.051643,14-Feb-19 9:30:34 AM
297.410000,0.521949,-0.000004,0.005546,87.690000,30260,55.914948,-0.042253,14-Feb-19 9:30:35 AM
297.400000,0.521949,-0.000002,0.005547,87.690000,30260,55.924324,-0.023474,14-Feb-19 9:30:36 AM
297.390000,0.521949,-0.000001,0.005547,87.690000,30260,55.924324,-0.014084,14-Feb-19 9:30:36 AM
297.390000,0.521949,-0.000001,0.005547,87.690000,30260,55.924324,-0.009390,14-Feb-19 9:30:37 AM
297.380000,0.521949,0.000000,0.005547,87.690000,30260,55.924324,0.000000,14-Feb-19 9:30:38 AM
297.370000,0.521949,-0.000001,0.005547,87.690000,30260,55.924324,-0.009390,14-Feb-19 9:30:38 AM
297.370000,0.521949,-0.000003,0.005547,87.690000,30260,55.928962,-0.028169,14-Feb-19 9:30:39 AM
297.360000,0.521949,-0.000004,0.005549,87.690000,30260,55.947714,-0.037558,14-Feb-19 9:30:40 AM
297.350000,0.521949,-0.000005,0.005551,87.690000,30260,55.961829,-0.051643,14-Feb-19 9:30:40 AM
297.350000,0.521949,-0.000003,0.005551,87.690000,30260,55.961829,-0.032863,14-Feb-19 9:30:41 AM
297.350000,0.521949,-0.000001,0.005550,87.690000,30260,55.957191,-0.014084,14-Feb-19 9:30:42 AM
297.340000,0.521949,0.000000,0.005548,87.690000,30260,55.938338,0.000000,14-Feb-19 9:30:43 AM
297.330000,0.521949,-0.000002,0.005546,87.690000,30260,55.910210,-0.023474,14-Feb-19 9:30:43 AM
297.330000,0.521949,-0.000004,0.005546,87.690000,30260,55.914948,-0.042253,14-Feb-19 9:30:44 AM
297.330000,0.521949,-0.000006,0.005547,87.690000,30260,55.919586,-0.061032,14-Feb-19 9:30:45 AM
297.320000,0.521949,-0.000006,0.005546,87.690000,30260,55.910210,-0.061032,14-Feb-19 9:30:45 AM
297.310000,0.521949,-0.000006,0.005546,87.690000,30260,55.914948,-0.061032,14-Feb-19 9:30:46 AM
297.300000,0.521949,-0.000004,0.005547,87.690000,30260,55.928962,-0.042253,14-Feb-19 9:30:47 AM
297.300000,0.521949,-0.000005,0.005547,87.690000,30260,55.928962,-0.046948,14-Feb-19 9:30:47 AM
297.290000,0.521949,-0.000005,0.005548,87.690000,30260,55.933701,-0.051643,14-Feb-19 9:30:48 AM
297.290000,0.521949,-0.000003,0.005547,87.690000,30260,55.924324,-0.032863,14-Feb-19 9:30:49 AM
297.280000,0.521949,-0.000002,0.005545,87.690000,30260,55.905471,-0.018779,14-Feb-19 9:30:50 AM
297.270000,0.521949,0.000000,0.005544,87.690000,30260,55.896095,0.004695,14-Feb-19 9:30:50 AM
297.270000,0.521949,0.000001,0.005544,87.690000,30260,55.896095,0.009390,14-Feb-19 9:30:51 AM
297.260000,0.521949,0.000000,0.005544,87.690000,30260,55.896095,0.000000,14-Feb-19 9:30:52 AM
297.250000,0.521949,0.000001,0.005545,87.690000,30260,55.900833,0.009390,14-Feb-19 9:30:52 AM
297.250000,0.521949,0.000001,0.005543,87.690000,30260,55.886719,0.009390,14-Feb-19 9:30:53 AM
297.240000,0.521949,0.000001,0.005542,87.690000,30260,55.877343,0.009390,14-Feb-19 9:30:54 AM
297.230000,0.521949,-0.000001,0.005543,87.690000,30260,55.882081,-0.014084,14-Feb-19 9:30:54 AM
297.230000,0.521949,0.000000,0.005543,87.690000,30260,55.882081,0.000000,14-Feb-19 9:30:55 AM
297.220000,0.521949,0.000000,0.005545,87.690000,30260,55.900833,0.004695,14-Feb-19 9:30:56 AM
297.220000,0.521949,0.000000,0.005546,87.690000,30260,55.914948,0.004695,14-Feb-19 9:30:56 AM
297.200000,0.521949,0.000000,0.005547,87.690000,30260,55.919586,0.000000,14-Feb-19 9:30:57 AM
297.200000,0.521949,0.000001,0.005548,87.690000,30260,55.933701,0.009390,14-Feb-19 9:30:58 AM
297.200000,0.521949,-0.000000,0.005549,87.690000,30260,55.943077,-0.004695,14-Feb-19 9:30:59 AM
297.190000,0.521949,-0.000001,0.005549,87.690000,30260,55.943077,-0.014084,14-Feb-19 9:30:59 AM
297.190000,0.521949,-0.000000,0.005548,87.690000,30260,55.938338,-0.004695,14-Feb-19 9:31:00 AM
297.180000,0.521949,0.000001,0.005548,87.690000,30260,55.933701,0.009390,14-Feb-19 9:31:01 AM
297.170000,0.521949,0.000002,0.005548,87.690000,30260,55.933701,0.018779,14-Feb-19 9:31:01 AM
297.160000,0.521949,0.000001,0.005547,87.690000,30260,55.924324,0.009390,14-Feb-19 9:31:02 AM
297.150000,0.521949,0.000000,0.005548,87.690000,30260,55.938338,0.000000,14-Feb-19 9:31:03 AM
297.150000,0.521949,0.000000,0.005548,87.690000,30260,55.933701,0.000000,14-Feb-19 9:31:03 AM
297.140000,0.521949,-0.000002,0.005547,87.690000,30260,55.928962,-0.018779,14-Feb-19 9:31:04 AM
297.140000,0.521949,-0.000003,0.005547,87.690000,30260,55.928962,-0.028169,14-Feb-19 9:31:05 AM
297.130000,0.521949,-0.000001,0.005547,87.690000,30260,55.924324,-0.014084,14-Feb-19 9:31:05 AM
297.120000,0.521949,-0.000001,0.005548,87.690000,30260,55.933701,-0.014084,14-Feb-19 9:31:06 AM
297.120000,0.521949,-0.000002,0.005548,87.690000,30260,55.938338,-0.023474,14-Feb-19 9:31:07 AM
297.110000,0.521949,-0.000003,0.005548,87.690000,30260,55.938338,-0.032863,14-Feb-19 9:31:08 AM
297.100000,0.521949,-0.000003,0.005547,87.690000,30260,55.928962,-0.028169,14-Feb-19 9:31:08 AM
297.100000,0.521949,-0.000003,0.005549,87.690000,30260,55.947714,-0.028169,14-Feb-19 9:31:09 AM
297.090000,0.521949,-0.000003,0.005550,87.690000,30260,55.952453,-0.028169,14-Feb-19 9:31:10 AM
297.080000,0.521949,-0.000001,0.005548,87.690000,30260,55.938338,-0.014084,14-Feb-19 9:31:10 AM
297.070000,0.521949,0.000000,0.005547,87.690000,30260,55.924324,0.004695,14-Feb-19 9:31:11 AM
297.070000,0.521949,0.000002,0.005547,87.690000,30260,55.919586,0.018779,14-Feb-19 9:31:12 AM
297.060000,0.521949,0.000001,0.005548,87.690000,30260,55.933701,0.014084,14-Feb-19 9:31:12 AM
297.060000,0.521949,-0.000000,0.005550,87.690000,30260,55.952453,-0.004695,14-Feb-19 9:31:13 AM
297.050000,0.521949,-0.000001,0.005550,87.690000,30260,55.957191,-0.009390,14-Feb-19 9:31:14 AM
297.040000,0.521949,-0.000001,0.005548,87.690000,30260,55.938338,-0.009390,14-Feb-19 9:31:15 AM
297.030000,0.521949,0.000000,0.005547,87.690000,30260,55.928962,0.000000,14-Feb-19 9:31:15 AM
297.030000,0.521949,0.000001,0.005548,87.690000,30260,55.933701,0.014084,14-Feb-19 9:31:16 AM
297.020000,0.521949,0.000003,0.005547,87.690000,30260,55.919586,0.032863,14-Feb-19 9:31:17 AM
297.010000,0.521949,0.000005,0.005548,87.690000,30260,55.933701,0.046948,14-Feb-19 9:31:17 AM
297.010000,0.521949,0.000005,0.005548,87.690000,30260,55.938338,0.051643,14-Feb-19 9:31:18 AM
297.000000,0.521949,0.000005,0.005549,87.690000,30260,55.947714,0.051643,14-Feb-19 9:31:19 AM
296.990000,0.521949,0.000004,0.005551,87.690000,30260,55.961829,0.037558,14-Feb-19 9:31:19 AM
296.980000,0.521949,0.000003,0.005551,87.690000,30260,55.961829,0.028169,14-Feb-19 9:31:20 AM
296.970000,0.521949,0.000001,0.005549,87.690000,30260,55.947714,0.009390,14-Feb-19 9:31:21 AM
296.970000,0.521949,0.000000,0.005549,87.690000,30260,55.943077,0.004695,14-Feb-19 9:31:21 AM
296.960000,0.521949,-0.000000,0.005547,87.690000,30260,55.928962,-0.004695,14-Feb-19 9:31:22 AM
296.950000,0.521949,-0.000003,0.005548,87.690000,30260,55.938338,-0.028169,14-Feb-19 9:31:23 AM
296.940000,0.521949,-0.000004,0.005547,87.690000,30260,55.928962,-0.037558,14-Feb-19 9:31:24 AM
296.940000,0.521949,-0.000003,0.005546,87.690000,30260,55.914948,-0.028169,14-Feb-19 9:31:24 AM
296.930000,0.521949,-0.000003,0.005546,87.690000,30260,55.914948,-0.028169,14-Feb-19 9:31:25 AM
296.920000,0.521949,-0.000000,0.005547,87.690000,30260,55.924324,-0.004695,14-Feb-19 9:31:26 AM
296.920000,0.521949,-0.000001,0.005546,87.690000,30260,55.914948,-0.009390,14-Feb-19 9:31:26 AM
296.910000,0.521949,-0.000001,0.005547,87.690000,30260,55.924324,-0.009390,14-Feb-19 9:31:27 AM
296.900000,0.521949,-0.000000,0.005546,87.690000,30260,55.914948,-0.004695,14-Feb-19 9:31:28 AM
296.900000,0.521949,0.000000,0.005546,87.690000,30260,55.910210,0.004695,14-Feb-19 9:31:28 AM
296.890000,0.521949,0.000001,0.005546,87.690000,30260,55.914948,0.009390,14-Feb-19 9:31:29 AM
296.880000,0.521949,0.000002,0.005547,87.690000,30260,55.919586,0.018779,14-Feb-19 9:31:30 AM
296.880000,0.521949,0.000001,0.005547,87.690000,30260,55.924324,0.009390,14-Feb-19 9:31:30 AM
296.870000,0.521949,-0.000000,0.005547,87.690000,30260,55.924324,-0.004695,14-Feb-19 9:31:31 AM
296.860000,0.521949,-0.000000,0.005547,87.690000,30260,55.924324,-0.004695,14-Feb-19 9:31:32 AM
296.860000,0.521949,-0.000003,0.005547,87.690000,30260,55.924324,-0.028169,14-Feb-19 9:31:33 AM
296.850000,0.521949,-0.000004,0.005546,87.690000,30260,55.914948,-0.042253,14-Feb-19 9:31:33 AM
296.840000,0.521949,-0.000004,0.005547,87.690000,30260,55.924324,-0.037558,14-Feb-19 9:31:34 AM
296.840000,0.521949,-0.000004,0.005547,87.690000,30260,55.924324,-0.042253,14-Feb-19 9:31:35 AM
296.820000,0.521949,-0.000004,0.005547,87.690000,30260,55.928962,-0.037558,14-Feb-19 9:31:35 AM
296.810000,0.521949,-0.000001,0.005547,87.690000,30260,55.924324,-0.014084,14-Feb-19 9:31:36 AM
296.800000,0.521949,0.000000,0.005546,87.690000,30260,55.914948,0.000000,14-Feb-19 9:31:37 AM
296.810000,0.521949,0.000002,0.005546,87.690000,30260,55.914948,0.018779,14-Feb-19 9:31:37 AM
